make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_comb,co2_emissions
21,1508,0,1.6,4,3,2,7.6,175
21,1508,0,1.6,4,25,2,7.7,177
21,1509,0,1.6,4,3,2,7.6,175
21,1515,0,2.0,4,3,2,9.2,212
21,1515,0,2.0,4,25,2,9.3,214
21,1635,2,3.5,6,3,2,12.0,276
21,1679,3,2.4,4,3,2,10.3,237
21,1679,3,3.3,6,3,2,11.4,262
21,1680,3,2.4,4,3,2,11.0,253
21,1680,3,3.3,6,3,2,11.8,271
21,1683,3,1.6,4,3,2,8.9,205
21,1683,3,1.6,4,25,2,9.0,207
21,1683,3,2.0,4,3,2,9.1,209
21,1685,3,2.0,4,3,2,8.8,202
21,1688,3,2.4,4,3,2,10.0,230
21,1688,3,2.4,4,25,2,11.3,260
21,1689,3,2.0,4,3,2,11.4,262
21,1689,3,2.4,4,3,2,10.7,246
22,366,5,6.5,12,4,3,18.3,421
22,946,5,5.2,10,3,3,15.7,361
22,946,5,5.2,10,25,3,17.4,400
23,1139,3,2.0,4,15,3,11.9,274
23,1140,6,3.0,6,17,3,14.5,334
23,1464,3,2.0,4,18,3,9.8,225
23,1466,3,2.0,4,18,3,9.8,225
23,1467,6,5.0,8,17,3,15.4,354
23,1468,6,5.0,8,17,3,15.1,347
23,1468,6,5.0,8,17,1,21.4,342
23,1472,6,3.0,6,17,3,12.4,285
23,1473,6,3.0,6,17,3,12.4,285
23,1473,6,3.0,6,17,1,17.4,278
23,1474,6,5.0,8,17,3,15.0,345
23,1475,6,5.0,8,17,3,14.7,338
23,1475,6,5.0,8,17,1,20.7,331
23,1479,6,3.0,6,17,3,12.3,283
23,1480,6,3.0,6,17,3,12.3,283
23,1480,6,3.0,6,17,1,17.3,277
23,1481,6,5.0,8,17,3,15.4,354
23,1482,6,5.0,8,17,3,15.1,347
23,1482,6,5.0,8,17,1,21.4,342
24,572,0,1.8,4,19,2,5.6,129
24,785,0,2.5,4,21,2,6.0,138
24,786,0,3.5,6,15,2,9.6,221
24,1002,0,3.5,6,17,3,10.4,239
24,1003,0,3.5,6,15,3,11.0,253
24,1005,0,3.5,6,23,3,7.6,175
24,1009,6,4.6,8,15,3,13.9,320
24,1071,0,2.5,6,15,3,9.7,223
24,1072,0,2.5,6,15,3,10.4,239
24,1073,0,2.5,6,15,3,9.7,223
24,1076,0,3.5,6,17,3,10.6,244
24,1077,0,3.5,6,15,3,11.0,253
24,1078,0,3.5,6,15,3,10.6,244
24,1079,0,5.0,8,17,3,12.6,290
24,1141,0,4.6,8,17,3,12.3,283
24,1142,0,4.6,8,17,3,12.9,297
24,1143,0,4.6,8,17,3,12.9,297
24,1148,0,5.0,8,23,3,11.4,262
24,1149,6,5.7,8,15,3,16.5,380
24,1526,3,3.5,6,15,2,11.7,269
24,1526,3,3.5,6,17,2,11.1,255
24,1528,3,3.5,6,21,3,8.2,189
25,1246,0,3.5,6,15,2,11.8,271
25,1246,0,3.7,6,15,2,11.3,260
25,1247,6,3.5,6,15,2,12.8,294
25,1248,3,2.0,4,15,2,10.2,235
25,1249,3,3.7,6,3,2,12.2,281
25,1251,3,3.7,6,15,2,12.2,281
25,1252,0,2.0,4,15,2,9.0,207
25,1253,0,3.7,6,15,2,11.4,262
25,1254,0,2.0,4,19,2,6.3,145
25,1301,6,5.4,8,3,2,16.0,368
25,1301,6,5.4,8,3,1,21.6,346
26,950,0,3.0,6,17,3,12.7,292
26,951,0,3.0,6,17,3,12.7,292
26,998,0,4.7,8,15,3,15.1,347
26,999,0,4.7,8,15,3,15.3,352
26,1440,0,3.8,8,17,3,14.5,334
26,1442,0,3.0,6,17,3,13.1,301
27,603,3,2.0,4,15,2,8.2,189
27,603,3,2.0,4,25,2,8.0,184
27,603,3,2.5,4,15,2,8.6,198
27,607,3,2.0,4,15,2,8.5,196
27,607,3,2.5,4,15,2,8.9,205
27,611,3,3.7,6,15,2,12.3,283
27,612,3,3.7,6,15,2,12.6,290
27,1221,0,1.5,4,1,2,7.7,177
27,1221,0,1.5,4,24,2,7.4,170
27,1222,0,2.0,4,15,2,6.9,159
27,1222,0,2.0,4,25,2,7.0,161
27,1222,0,2.5,4,15,2,7.4,170
27,1224,0,2.5,4,15,2,7.3,168
27,1223,0,2.0,4,25,2,7.0,161
27,1225,0,2.0,4,15,2,7.1,163
27,1225,0,2.0,4,25,2,7.2,166
27,1225,0,2.5,4,15,2,7.7,177
27,1227,0,2.5,4,15,2,7.3,168
27,1226,0,2.0,4,25,2,7.2,166
27,1228,2,2.5,4,14,2,9.7,223
27,1228,2,2.5,4,25,2,9.8,225
27,1229,0,2.5,4,15,2,7.6,175
27,1229,0,2.5,4,25,2,8.1,186
27,1231,0,2.5,4,15,2,7.3,168
27,1268,5,2.0,4,15,3,10.2,235
27,1268,5,2.0,4,24,3,9.6,221
27,1268,5,2.0,4,25,3,9.9,228
28,394,3,2.0,4,16,3,8.0,184
28,418,0,1.8,4,16,3,9.4,216
28,419,0,1.8,4,16,3,9.4,216
28,425,0,3.5,6,16,3,10.5,242
28,425,0,3.5,6,16,1,14.0,224
28,428,0,3.5,6,16,3,10.5,242
28,429,0,3.5,6,16,3,10.4,239
28,430,0,3.5,6,16,3,10.6,244
28,431,0,3.5,6,16,3,10.5,242
28,434,0,6.2,8,16,3,15.1,347
28,435,0,6.2,8,16,3,15.3,352
28,506,0,4.7,8,16,3,13.2,304
28,507,0,5.5,8,16,3,13.4,308
28,508,0,2.0,4,16,3,7.8,179
28,512,0,2.0,4,16,3,9.2,212
28,515,0,4.7,8,16,3,11.5,264
28,516,0,5.5,8,16,3,13.1,301
28,517,0,5.5,8,16,3,13.1,301
28,724,0,2.1,4,16,0,7.2,194
28,725,0,3.5,6,16,3,10.2,235
28,726,0,3.5,6,16,3,10.0,230
28,727,0,3.5,6,16,3,10.4,239
28,728,0,3.5,6,16,3,10.5,242
28,729,0,3.5,6,16,3,10.4,239
28,730,0,3.5,6,16,3,10.2,235
28,737,0,3.5,6,16,3,8.8,202
28,742,0,4.7,8,16,3,11.6,267
28,743,0,4.7,8,16,3,11.7,269
28,744,0,4.7,8,16,3,11.4,262
28,745,0,5.5,8,16,3,12.9,297
28,746,0,5.5,8,16,3,13.5,310
28,747,0,5.5,8,16,3,12.9,297
28,748,0,5.5,8,16,3,13.5,310
28,940,6,5.5,8,16,3,18.2,419
28,941,6,5.5,8,16,3,17.7,407
28,959,6,3.0,6,16,0,12.0,324
28,960,6,4.7,8,16,3,15.2,350
28,961,6,4.7,8,16,3,15.6,359
28,962,6,5.5,8,16,3,15.8,363
28,973,3,2.1,4,16,0,8.5,230
28,974,3,3.5,6,16,3,11.3,260
28,1256,6,3.5,6,16,3,12.1,278
28,1256,6,3.5,6,16,1,16.0,256
28,1257,6,3.0,6,16,0,10.3,278
28,1259,6,4.7,8,16,3,14.2,327
28,1260,6,5.5,8,16,3,15.5,356
28,1566,0,4.7,8,16,3,12.1,278
28,1567,0,4.7,8,16,3,12.0,276
28,1574,0,5.5,8,16,3,13.2,304
28,1658,5,4.7,8,16,3,11.7,269
28,1659,5,5.5,8,16,3,12.7,292
28,1660,5,6.0,8,16,3,14.2,327
28,1662,5,1.8,4,16,3,8.9,205
28,1662,5,1.8,4,25,3,9.0,207
28,1664,5,3.5,6,16,3,9.8,225
28,1665,5,5.5,8,16,3,10.7,246
28,1666,5,6.2,8,16,3,16.5,380
28,1667,5,6.2,8,16,3,15.7,361
28,1669,5,6.2,8,16,3,15.7,361
29,533,0,1.6,4,3,3,7.8,179
29,533,0,1.6,4,25,3,7.8,179
29,535,0,1.6,4,3,3,7.8,179
29,535,0,1.6,4,25,3,7.8,179
29,536,0,1.6,4,3,3,8.7,200
29,536,0,1.6,4,25,3,7.8,179
29,538,5,1.6,4,3,3,7.6,175
29,538,5,1.6,4,25,3,7.3,168
29,539,0,1.6,4,3,3,8.7,200
29,539,0,1.6,4,25,3,7.8,179
29,540,5,1.6,4,3,3,7.8,179
29,540,5,1.6,4,25,3,7.8,179
29,543,0,1.6,4,3,3,8.3,191
29,543,0,1.6,4,25,3,8.0,184
29,545,0,1.6,4,3,3,8.3,191
29,545,0,1.6,4,25,3,8.0,184
29,547,0,1.6,4,3,3,9.0,207
29,547,0,1.6,4,25,3,8.5,196
29,548,5,1.6,4,3,3,8.3,191
29,548,5,1.6,4,25,3,8.0,184
29,549,0,1.6,4,3,3,9.0,207
29,549,0,1.6,4,25,3,8.5,196
29,550,5,1.6,4,3,3,8.3,191
29,550,5,1.6,4,25,3,8.0,184
29,1093,0,1.6,4,3,3,8.3,191
29,1093,0,1.6,4,25,3,8.0,184
29,1095,0,1.6,4,3,3,8.3,191
29,1095,0,1.6,4,25,3,8.0,184
29,1096,0,1.6,4,3,3,9.0,207
29,1096,0,1.6,4,25,3,8.5,196
29,1097,5,1.6,4,3,3,8.3,191
29,1097,5,1.6,4,25,3,8.0,184
29,1098,0,1.6,4,3,3,9.0,207
29,1098,0,1.6,4,25,3,8.5,196
29,1099,5,1.6,4,3,3,8.3,191
29,1099,5,1.6,4,25,3,8.0,184
30,1128,0,2.0,4,21,2,8.2,189
30,1128,0,2.0,4,24,2,8.3,191
30,1130,0,2.4,4,21,2,9.5,218
30,1131,0,2.0,4,8,3,12.5,288
30,1131,0,2.0,4,24,3,12.3,283
30,1132,0,2.0,4,8,3,11.6,267
30,1133,3,2.0,4,21,2,8.6,198
30,1133,3,2.0,4,24,2,8.6,198
30,1242,0,1.2,3,19,2,6.0,138
30,1242,0,1.2,3,24,2,6.4,147
30,1333,3,2.4,4,21,2,8.6,198
30,1334,3,2.4,4,21,2,9.1,209
30,1334,3,3.0,6,15,3,10.2,235
30,1524,3,2.0,4,21,2,8.7,200
30,1524,3,2.0,4,24,2,8.8,202
30,1525,3,2.0,4,21,2,9.0,207
31,82,5,3.7,6,16,3,11.0,253
31,82,5,3.7,6,25,3,11.5,264
31,84,5,3.7,6,16,3,11.4,262
31,84,5,3.7,6,25,3,11.7,269
31,277,0,2.5,4,19,2,7.6,175
31,277,0,3.5,6,19,2,9.3,214
31,357,6,5.6,8,2,2,16.5,380
31,920,2,2.5,4,2,2,12.3,283
31,920,2,2.5,4,24,2,11.3,260
31,920,2,4.0,6,2,2,12.7,292
31,921,2,4.0,6,2,2,13.7,315
31,921,2,4.0,6,25,2,13.1,301
31,1008,0,3.8,6,8,3,12.9,297
31,1103,3,1.6,4,19,3,8.1,186
31,1103,3,1.6,4,25,3,8.6,198
31,1104,3,1.6,4,19,3,8.7,200
31,1218,0,3.5,6,19,3,10.9,251
31,1264,3,3.5,6,19,2,11.8,271
31,1311,3,2.0,4,19,2,9.3,214
31,1359,3,3.5,6,19,2,10.6,244
31,1360,3,3.5,6,19,2,11.0,253
31,1362,6,2.5,4,19,2,8.8,202
31,1443,2,3.5,6,19,2,11.1,255
31,1513,3,2.5,4,19,2,8.3,191
31,1514,3,2.5,4,19,2,8.6,198
31,1638,0,1.8,4,19,2,7.0,161
31,1638,0,1.8,4,25,2,7.8,179
31,1775,6,5.6,8,2,2,15.6,359
31,1776,6,5.6,8,2,2,17.3,398
31,1880,0,1.6,4,19,2,6.6,152
31,1880,0,1.6,4,24,2,7.7,177
31,2011,3,4.0,6,2,2,14.2,327
31,2011,3,4.0,6,25,2,13.7,315
32,177,0,3.4,6,9,3,10.1,232
32,177,0,3.4,6,26,3,10.7,246
32,178,0,3.4,6,9,3,10.3,237
32,178,0,3.4,6,26,3,10.7,246
32,179,0,3.4,6,9,3,10.5,242
32,179,0,3.4,6,26,3,11.0,253
32,182,0,3.8,6,9,3,10.8,248
32,182,0,3.8,6,26,3,11.0,253
32,183,0,3.8,6,9,3,11.0,253
32,183,0,3.8,6,26,3,11.2,258
32,184,0,3.4,6,9,3,10.1,232
32,184,0,3.4,6,26,3,10.7,246
32,187,0,3.8,6,9,3,10.6,244
32,187,0,3.8,6,26,3,10.8,248
32,188,0,3.8,6,9,3,10.7,246
32,188,0,3.8,6,26,3,10.9,251
32,203,5,3.8,6,9,3,14.0,322
32,211,0,3.8,6,9,3,11.9,274
32,212,0,3.8,6,9,3,11.9,274
32,213,0,3.8,6,9,3,11.9,274
32,214,0,3.8,6,9,3,11.9,274
32,402,5,2.7,6,9,3,9.2,212
32,402,5,2.7,6,25,3,9.9,228
32,404,5,3.4,6,9,3,9.8,225
32,404,5,3.4,6,25,3,10.4,239
32,453,6,3.6,6,5,3,12.4,290
32,453,6,3.6,6,25,3,13.6,313
32,454,6,3.0,6,5,0,10.2,277
32,455,6,4.8,8,5,3,14.4,338
32,457,6,4.8,8,5,3,13.2,310
32,458,6,3.0,6,5,3,10.9,251
32,459,6,4.8,8,5,3,13.9,326
32,460,6,4.8,8,5,3,15.2,358
32,461,5,2.7,6,9,3,9.2,212
32,461,5,2.7,6,25,3,9.9,228
32,464,5,3.4,6,9,3,9.8,225
32,464,5,3.4,6,25,3,10.4,239
32,1343,0,3.6,6,9,3,10.9,251
32,1344,0,3.6,6,9,3,11.1,255
32,1347,0,3.0,6,9,3,11.3,260
32,1348,0,3.0,6,9,3,11.5,264
32,1350,0,4.8,8,9,3,12.7,292
32,1351,0,3.0,6,9,3,11.3,260
32,1352,0,4.8,8,9,3,12.8,294
32,1353,0,4.8,8,9,3,12.9,297
33,3,6,5.7,8,3,2,14.8,340
33,3,6,5.7,8,5,2,13.6,313
33,5,6,5.7,8,3,2,15.4,354
33,5,6,5.7,8,5,2,14.1,324
33,6,6,3.0,6,5,0,10.6,286
33,9,6,3.6,6,5,2,12.6,290
33,9,6,3.6,6,5,1,17.8,285
33,17,6,3.0,6,5,0,10.2,275
33,21,6,3.6,6,5,2,11.9,274
33,21,6,3.6,6,5,1,16.8,269
33,22,6,3.6,6,5,2,11.3,260
33,452,2,3.6,6,3,2,11.4,262
33,452,2,3.6,6,3,1,15.9,254
34,954,0,6.6,12,5,3,16.0,368
34,955,0,6.6,12,5,3,16.0,368
34,1366,0,6.7,12,5,3,17.1,393
34,1367,0,6.7,12,5,3,17.1,393
34,1368,0,6.7,12,5,3,17.1,393
34,1369,0,6.7,12,5,3,17.1,393
34,1894,0,6.6,12,5,3,15.6,359
35,919,0,2.0,4,15,3,8.4,193
35,919,0,2.0,4,25,3,9.5,218
35,2049,0,1.3,4,19,2,6.2,143
35,2050,0,2.5,4,15,2,9.0,207
35,2050,0,2.5,4,25,2,9.0,207
35,2051,3,2.4,4,13,2,9.9,228
35,2051,3,2.4,4,24,2,9.9,228
35,2052,0,1.8,4,1,2,8.0,184
35,2052,0,1.8,4,24,2,7.9,182
36,917,5,1.0,3,7,3,6.4,147
36,918,5,1.0,3,7,3,6.4,147
37,1882,5,8.4,10,25,3,16.9,389
37,1883,5,8.4,10,25,3,16.9,389
38,406,0,2.0,4,15,3,8.5,196
38,406,0,2.0,4,25,3,9.6,221
38,911,3,2.0,4,19,3,9.5,218
38,911,3,2.5,4,19,2,8.6,198
38,911,3,2.5,4,25,2,9.7,223
38,1065,0,2.0,4,19,2,7.8,179
38,1065,0,2.0,4,24,2,8.5,196
38,1065,0,2.5,4,24,3,11.2,258
38,1065,0,2.5,4,25,3,12.5,288
38,1066,3,2.0,4,19,2,7.8,179
38,1066,3,2.0,4,24,2,8.5,196
38,1066,3,2.5,4,24,3,11.2,258
38,1066,3,2.5,4,25,3,12.5,288
38,1136,0,2.5,4,19,2,8.6,198
38,1136,0,2.5,4,25,2,9.9,228
38,1136,0,3.6,6,14,2,11.6,267
38,1332,3,2.5,4,19,2,9.0,207
38,1332,3,2.5,4,25,2,9.8,225
38,1332,3,3.6,6,14,2,11.7,269
38,1802,3,3.6,6,14,2,13.1,301
38,2015,3,2.0,4,19,2,8.5,196
38,2015,3,2.0,4,24,2,9.2,212
38,2016,3,2.0,4,19,2,7.7,177
39,118,6,4.0,6,14,2,12.9,297
39,119,6,4.0,6,14,2,12.9,297
39,363,0,3.5,6,15,2,9.6,221
39,444,0,2.5,4,15,2,8.2,189
39,444,0,3.5,6,15,2,9.6,221
39,445,0,2.5,4,19,2,5.7,131
39,446,0,2.5,4,19,2,6.0,138
39,551,0,1.8,4,1,2,7.7,177
39,551,0,1.8,4,22,2,7.3,168
39,551,0,1.8,4,19,2,7.1,163
39,551,0,1.8,4,25,2,7.4,170
39,552,0,1.8,4,19,2,6.8,156
39,553,0,1.8,4,19,2,6.9,159
39,554,3,1.8,4,1,2,8.5,196
39,554,3,1.8,4,24,2,8.2,189
39,899,3,4.0,6,2,2,12.9,297
39,899,3,4.0,6,25,2,13.9,320
39,1033,3,2.7,4,15,2,10.3,237
39,1033,3,3.5,6,15,2,11.2,258
39,1034,6,3.5,6,15,2,11.5,264
39,1037,6,3.5,6,21,2,8.3,191
39,1038,6,3.5,6,21,2,8.2,189
39,1373,0,1.8,4,19,2,4.8,110
39,1374,0,1.5,4,19,2,4.7,108
39,1375,0,1.8,4,19,2,5.5,126
39,1486,3,2.5,4,15,2,8.9,205
39,1487,3,2.5,4,15,2,9.4,216
39,1492,3,2.5,4,15,2,9.5,218
39,1641,6,5.7,8,15,2,16.7,384
39,1643,2,3.5,6,15,2,11.3,260
39,1644,2,3.5,6,15,2,12.4,285
39,1759,2,2.7,4,1,2,10.9,251
39,1759,2,2.7,4,24,2,10.2,235
39,1759,2,4.0,6,25,2,13.1,301
39,1760,2,2.7,4,1,2,11.9,274
39,1760,2,2.7,4,24,2,11.8,271
39,1760,2,4.0,6,2,2,13.3,306
39,1760,2,4.0,6,25,2,14.0,322
39,1817,6,4.0,6,14,2,13.5,310
39,1817,6,4.6,8,15,2,14.3,329
39,1817,6,5.7,8,15,2,15.5,356
39,1818,6,4.6,8,15,2,15.1,347
39,1818,6,5.7,8,15,2,16.2,373
39,1877,3,2.7,4,15,2,10.0,230
39,1877,3,3.5,6,15,2,11.0,253
39,1878,3,2.7,4,15,2,10.2,235
39,1878,3,3.5,6,15,2,11.3,260
39,2017,0,1.5,4,1,2,7.3,168
39,2017,0,1.5,4,24,2,7.1,163
40,396,0,1.8,4,3,2,8.5,196
40,396,0,1.8,4,24,2,8.7,200
40,396,0,2.0,4,3,3,9.1,209
40,396,0,2.0,4,25,3,9.4,216
40,396,0,2.5,5,3,2,9.8,225
40,396,0,2.5,5,24,2,9.6,221
40,400,0,2.0,4,3,0,7.4,200
40,400,0,2.0,4,25,0,7.7,208
40,397,0,1.8,4,3,2,8.7,200
40,397,0,2.0,4,3,3,9.3,214
40,397,0,2.0,4,25,3,9.4,216
40,397,0,2.5,5,3,2,10.1,232
40,465,0,2.0,4,3,3,9.7,223
40,465,0,2.0,4,25,3,9.8,225
40,466,0,3.6,6,3,3,12.3,283
40,779,0,2.0,4,3,3,9.6,221
40,986,3,2.5,5,3,2,9.5,218
40,986,3,2.5,5,24,2,9.4,216
40,987,3,2.0,4,3,0,7.4,198
40,987,3,2.0,4,25,0,7.3,196
40,1086,0,1.8,4,3,2,8.2,189
40,1086,0,1.8,4,24,2,8.2,189
40,1086,0,2.0,4,3,2,9.4,216
40,1086,0,2.0,4,24,2,9.0,207
40,1089,0,2.0,4,3,0,7.4,198
40,1089,0,2.0,4,25,0,7.3,196
40,1087,0,2.0,4,3,3,9.0,207
40,1087,0,2.0,4,25,3,9.2,212
40,1090,0,1.4,4,9,3,5.4,124
40,1357,0,1.8,4,3,2,8.6,198
40,1357,0,1.8,4,24,2,8.6,198
40,1357,0,2.5,5,3,2,9.7,223
40,1357,0,2.5,5,24,2,9.8,225
40,1357,0,3.6,6,3,3,10.8,248
40,1358,0,2.0,4,3,0,6.9,180
40,1516,2,3.6,6,3,2,12.1,278
40,1773,3,2.0,4,3,3,10.7,246
40,1773,3,2.0,4,25,3,11.6,267
40,1774,3,2.0,4,3,3,10.7,246
40,1785,6,3.6,6,17,3,12.6,296
40,1786,6,3.0,6,17,0,10.2,277
41,1591,0,2.5,5,15,2,9.7,223
41,1593,0,2.5,5,15,2,10.1,232
41,1593,0,3.0,6,15,2,11.5,264
41,1610,0,3.2,6,15,2,10.2,235
41,1611,0,3.0,6,15,2,11.5,264
41,1952,3,3.2,6,15,2,11.2,258
41,1955,3,3.0,6,15,2,11.8,271
41,1955,3,3.2,6,15,2,11.5,264
41,1962,3,3.0,6,15,2,11.8,271
41,1962,3,3.2,6,15,2,11.3,260
41,1966,6,3.2,6,15,2,12.8,294
0,1057,0,2.0,4,14,3,8.3,191
0,1057,0,2.4,4,25,3,9.3,214
0,1058,0,1.5,4,22,3,6.1,140
0,1236,3,3.5,6,15,3,11.1,255
0,1499,3,3.5,6,15,3,10.6,244
0,1510,0,3.5,6,15,3,10.0,230
0,1511,0,3.5,6,9,3,7.7,177
0,1780,0,2.4,4,10,3,8.3,191
0,1780,0,3.5,6,18,3,9.2,212
0,1782,0,3.5,6,18,3,9.6,221
1,113,5,1.8,4,8,3,8.4,193
2,708,0,5.9,12,3,3,15.6,359
2,1485,0,6.0,12,5,3,14.2,327
2,1866,5,4.7,8,9,3,14.7,338
2,1866,5,4.7,8,25,3,15.5,356
2,1867,5,4.7,8,9,3,14.7,338
2,1867,5,4.7,8,25,3,15.5,356
2,1856,5,6.0,12,9,3,16.5,379
2,1873,5,4.7,8,9,3,14.7,338
2,1873,5,4.7,8,25,3,15.5,356
2,1872,0,6.0,12,5,3,14.8,340
3,228,0,1.8,4,8,3,8.7,200
3,232,0,2.0,4,8,0,6.5,177
3,231,0,2.0,4,8,3,8.6,198
3,229,0,2.0,4,8,3,8.9,205
3,234,0,2.0,4,23,3,8.9,205
3,236,0,2.0,4,17,3,9.6,221
3,236,0,2.0,4,25,3,9.1,209
3,235,3,2.0,4,17,3,9.9,228
3,242,0,2.0,4,17,3,9.6,221
3,242,0,2.0,4,25,3,9.1,209
3,240,0,2.0,4,17,3,9.8,225
3,246,0,2.0,4,17,3,10.3,237
3,246,0,3.0,6,17,3,10.9,251
3,247,0,3.0,6,17,0,8.1,217
3,250,0,3.0,6,17,3,11.0,253
3,251,0,3.0,6,17,0,8.1,217
3,253,0,3.0,6,17,3,10.5,242
3,253,0,4.0,8,17,3,10.7,246
3,256,0,3.0,6,17,0,8.4,224
3,257,0,3.0,6,17,3,10.5,242
3,257,0,4.0,8,17,3,11.0,258
3,257,0,6.3,12,17,3,14.6,344
3,259,0,3.0,6,17,0,8.4,224
3,1406,0,2.0,4,15,3,10.3,237
3,1407,0,2.0,4,15,3,10.3,237
3,1409,3,2.0,4,17,3,10.4,239
3,1409,3,3.0,6,17,3,11.4,262
3,1414,3,3.0,6,17,0,9.0,244
3,1410,3,2.0,4,17,3,8.9,205
3,1432,6,3.0,6,17,3,13.3,306
3,1433,6,3.0,6,17,0,10.7,290
3,1458,5,4.2,8,9,3,14.2,327
3,1458,5,4.2,8,25,3,16.6,382
3,1458,5,5.2,10,9,3,14.8,347
3,1458,5,5.2,10,25,3,16.4,377
3,1461,5,4.2,8,9,3,14.2,327
3,1461,5,4.2,8,25,3,16.6,382
3,1461,5,5.2,10,9,3,14.8,347
3,1461,5,5.2,10,25,3,16.4,377
3,1518,0,4.2,8,9,3,12.8,294
3,1519,0,4.2,8,9,3,12.9,297
3,1522,0,4.0,8,17,3,13.3,313
3,1578,0,2.0,4,8,3,9.0,207
3,1580,0,3.0,6,9,3,11.0,253
3,1580,0,3.0,6,25,3,11.7,269
3,1582,0,3.0,6,9,3,11.0,253
3,1582,0,3.0,6,25,3,11.7,269
3,1583,0,3.0,6,9,3,11.4,262
3,1589,0,4.0,8,9,3,11.7,269
3,1606,0,4.0,8,9,3,11.7,269
3,1608,0,4.0,8,17,3,11.9,281
3,1690,3,3.0,6,17,3,12.2,281
3,1804,0,2.0,4,8,3,9.1,209
3,1806,5,2.0,4,8,3,9.2,212
3,1811,0,2.0,4,8,3,10.2,235
3,1813,5,2.0,4,8,3,10.2,235
4,525,0,4.0,8,17,3,13.1,307
4,525,0,6.0,12,17,3,15.4,354
4,526,0,4.0,8,17,3,14.4,337
4,526,0,6.0,12,17,3,16.0,368
4,528,5,4.0,8,17,3,14.2,327
4,904,0,4.0,8,17,3,14.2,334
4,904,0,6.0,12,17,3,16.5,388
4,1261,0,6.8,8,17,3,18.2,419
5,34,0,2.0,4,17,3,8.9,205
5,35,0,2.0,4,17,3,8.4,193
5,35,0,2.0,4,25,3,9.0,207
5,37,0,2.0,4,17,3,9.1,209
5,38,0,2.0,4,17,3,8.7,200
5,55,0,2.0,4,17,3,8.4,193
5,55,0,2.0,4,25,3,9.0,207
5,57,0,2.0,4,17,3,8.7,200
5,59,0,2.0,4,17,0,6.7,181
5,60,3,2.0,4,17,0,6.7,181
5,62,0,2.0,4,17,3,8.4,193
5,62,0,2.0,4,25,3,9.0,207
5,65,0,2.0,4,17,3,9.1,209
5,64,0,2.0,4,17,3,9.1,209
5,66,3,2.0,4,17,3,9.1,209
5,75,0,3.0,6,17,3,9.6,221
5,75,0,3.0,6,25,3,9.8,225
5,78,0,3.0,6,17,3,10.0,230
5,78,0,3.0,6,25,3,10.3,237
5,77,0,3.0,6,17,3,10.0,230
5,86,0,2.0,4,17,3,8.9,205
5,87,0,2.0,4,17,3,8.4,193
5,87,0,2.0,4,25,3,9.0,207
5,88,0,2.0,4,17,3,8.9,205
5,88,0,2.0,4,25,3,9.0,207
5,89,0,2.0,4,17,3,9.6,221
5,90,0,2.0,4,17,3,9.1,209
5,91,0,2.0,4,17,3,9.1,209
5,99,0,3.0,6,17,3,9.9,228
5,100,0,3.0,6,17,3,9.6,221
5,100,0,3.0,6,25,3,9.8,225
5,101,0,3.0,6,17,3,9.6,221
5,102,0,3.0,6,17,3,10.3,237
5,103,0,3.0,6,17,3,10.0,230
5,103,0,3.0,6,25,3,10.3,237
5,104,0,3.0,6,17,3,10.0,230
5,136,0,2.0,4,17,3,8.9,205
5,138,0,2.0,4,17,3,9.1,209
5,143,0,3.0,6,17,0,7.9,213
5,146,0,3.0,6,17,3,10.3,237
5,145,0,3.0,6,17,3,11.0,253
5,152,0,4.4,8,17,3,12.3,283
5,151,0,4.4,8,17,3,12.8,294
5,153,0,3.0,6,17,3,10.3,237
5,154,0,3.0,6,17,3,10.3,237
5,158,0,4.4,8,17,3,12.8,294
5,159,0,4.4,8,17,3,12.3,283
5,160,0,4.4,8,17,3,12.8,294
5,162,0,3.0,6,17,0,8.8,238
5,164,0,3.0,6,17,3,10.3,237
5,170,0,4.4,8,17,3,12.8,294
5,166,0,4.4,8,17,3,12.8,294
5,175,0,6.0,12,17,3,15.5,356
5,269,0,3.0,6,17,3,8.7,200
5,270,0,3.0,6,17,3,9.4,216
5,271,0,3.0,6,17,3,9.3,214
5,273,0,4.4,8,17,3,12.8,294
5,275,0,4.4,8,17,3,12.8,294
5,276,0,4.4,8,17,3,12.8,294
5,1161,0,3.0,6,17,3,10.2,235
5,1161,0,3.0,6,25,3,10.8,248
5,1162,0,3.0,6,17,3,10.2,235
5,1162,0,3.0,6,25,3,10.4,239
5,1165,0,3.0,6,17,3,10.0,230
5,1177,0,3.0,6,9,3,12.1,278
5,1177,0,3.0,6,25,3,11.6,267
5,1179,0,3.0,6,9,3,12.1,278
5,1179,0,3.0,6,25,3,11.8,271
5,1180,0,3.0,6,9,3,12.1,278
5,1180,0,3.0,6,25,3,11.6,267
5,1188,0,4.4,8,9,3,14.7,338
5,1188,0,4.4,8,25,3,13.7,315
5,1194,0,4.4,8,9,3,14.7,338
5,1194,0,4.4,8,25,3,13.7,315
5,1195,0,4.4,8,9,3,14.7,338
5,1195,0,4.4,8,25,3,13.7,315
5,1196,0,4.4,8,9,3,14.7,338
5,1196,0,4.4,8,25,3,13.7,315
5,1913,3,2.0,4,17,3,9.1,209
5,1914,3,3.0,6,17,3,11.2,258
5,1922,3,2.0,4,17,0,7.9,213
