engine_size,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,make_col_0,make_col_1,make_col_2,make_col_3,vehicle_class_DT,vehicle_class_SDV,vehicle_class_SV,vehicle_class_UDV,transmission_AM,transmission_AS,transmission_AV,transmission_M,fuel_type_E,fuel_type_X,fuel_type_Z,co2_emissions
5.3,8,21.5,14.6,18.4,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,294
5.3,8,16.0,11.1,13.8,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,317
5.3,8,21.5,14.6,18.4,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,294
5.3,8,16.0,11.1,13.8,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,317
5.3,8,21.5,14.6,18.4,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,294
5.3,8,16.0,11.1,13.8,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,317
5.3,8,21.5,14.6,18.4,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,294
3.6,6,14.3,9.9,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,283
3.6,6,14.6,10.2,12.6,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,290
1.4,4,9.4,7.1,8.4,34,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,193
1.4,4,9.1,6.8,8.1,35,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,186
1.4,4,10.0,7.8,9.0,31,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,207
3.6,6,12.4,7.7,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
2.4,4,11.7,8.2,10.1,28,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,232
2.4,4,12.9,8.1,10.7,26,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,246
3.6,6,12.5,8.1,10.5,27,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,242
3.6,6,17.0,11.2,14.4,20,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,230
2.4,4,11.2,8.0,9.8,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,225
2.4,4,12.0,7.6,10.0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,230
3.6,6,12.5,8.1,10.5,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,242
3.6,6,17.0,11.2,14.4,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,230
5.7,8,15.8,9.2,12.8,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,294
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
5.7,8,16.1,10.0,13.4,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,308
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
3.6,6,17.3,11.7,14.8,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,237
3.6,6,12.4,7.7,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
3.6,6,16.8,10.3,13.9,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,222
6.4,8,16.7,10.3,13.8,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,317
3.6,6,14.1,9.5,12.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,276
3.6,6,19.7,13.3,16.8,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,269
2.4,4,11.2,8.0,9.8,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,225
2.4,4,12.0,7.6,10.0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,230
3.6,6,12.5,8.1,10.5,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,242
3.6,6,17.0,11.2,14.4,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,230
3.6,6,13.2,8.7,11.2,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
5.7,8,15.6,10.0,13.1,22,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,301
5.7,8,15.8,9.2,12.8,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,294
6.4,8,16.8,10.4,13.9,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,320
6.4,8,16.7,10.3,13.8,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,317
3.6,6,13.2,8.7,11.2,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,12.4,7.7,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
5.7,8,15.8,9.2,12.8,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,294
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
5.7,8,16.1,10.0,13.4,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,308
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
3.6,6,17.3,11.7,14.8,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,237
3.6,6,13.2,8.7,11.2,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,258
3.6,6,18.3,12.6,15.7,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,251
3.6,6,12.3,7.6,10.2,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,235
3.6,6,16.8,10.3,13.9,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,222
6.4,8,16.7,10.3,13.8,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,317
2.0,4,9.4,6.5,8.1,35,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,186
2.4,4,10.1,6.8,8.6,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,198
2.4,4,10.5,6.7,8.8,32,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,202
2.0,4,9.9,7.0,8.6,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,198
2.0,4,14.2,9.8,12.2,23,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,195
2.4,4,10.6,7.5,9.2,31,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,212
2.4,4,10.2,7.0,8.8,32,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,202
1.4,4,8.4,5.9,7.3,39,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,168
1.4,4,8.5,5.8,7.3,39,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,168
5.7,8,17.3,10.8,14.4,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,331
3.6,6,13.9,9.8,12.1,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,278
3.6,6,17.7,13.0,15.6,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,250
3.6,6,13.7,9.4,11.8,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,271
3.6,6,19.2,13.1,16.5,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,264
2.4,4,12.7,9.1,11.1,25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,255
3.6,6,14.5,9.9,12.4,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,285
3.6,6,14.2,9.4,12.0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,276
3.6,6,18.9,12.9,16.2,17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,259
1.4,4,8.5,6.9,7.8,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,179
1.4,4,8.5,6.9,7.8,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,179
1.4,4,8.7,6.9,7.9,36,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,182
1.4,4,7.9,6.3,7.2,39,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,166
1.4,4,8.5,6.9,7.8,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,179
1.4,4,8.7,6.9,7.9,36,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,182
1.4,4,7.6,5.9,6.8,42,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,156
1.4,4,8.5,6.9,7.8,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,179
1.4,4,10.0,7.2,8.7,32,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,200
1.4,4,9.3,7.2,8.4,34,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,193
2.0,4,5.6,6.4,6.0,47,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,138
4.6,8,17.7,14.4,16.2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,373
4.6,8,24.1,19.2,21.9,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,350
5.4,8,19.3,14.7,17.2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,396
5.4,8,24.9,19.6,22.5,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,360
4.6,8,18.6,14.6,16.8,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,386
4.6,8,25.5,20.0,23.0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,368
6.8,10,23.9,17.8,21.2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,488
5.4,8,20.6,15.5,18.3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,421
5.4,8,26.7,20.5,23.9,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,382
2.0,4,11.3,7.9,9.8,29,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,225
3.5,6,12.6,8.7,10.8,26,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,248
3.5,6,13.3,9.3,11.5,25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,264
3.7,6,13.7,10.4,12.2,23,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,281
1.6,4,10.4,7.4,9.1,31,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,209
2.0,4,10.9,8.0,9.6,29,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,221
2.5,4,10.9,7.5,9.4,30,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,216
1.6,4,10.5,7.9,9.3,30,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,214
2.0,4,11.2,8.5,10.0,28,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,230
5.4,8,18.2,13.3,16.0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,368
5.4,8,24.5,18.0,21.6,13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,346
2.0,4,11.8,8.3,10.2,28,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,235
3.5,6,14.8,10.7,13.0,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,299
3.5,6,13.7,9.7,11.9,24,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,274
3.5,6,18.3,12.9,15.9,18,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,254
3.5,6,14.3,10.3,12.5,23,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,288
3.5,6,18.9,13.9,16.7,17,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,267
3.5,6,14.5,10.6,12.7,22,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,292
3.5,6,14.6,10.6,12.8,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,294
6.2,8,18.3,12.9,15.9,18,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,366
3.5,6,15.9,11.3,13.8,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,317
3.5,6,15.4,11.0,13.4,21,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,308
6.2,8,20.1,14.4,17.5,16,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,402
3.7,6,14.0,10.3,12.3,23,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,283
3.7,6,18.8,13.7,16.5,17,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,264
3.7,6,14.0,10.3,12.3,23,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,283
3.7,6,18.8,13.7,16.5,17,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,264
5.0,8,16.4,12.3,14.6,19,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,336
5.0,8,22.1,16.7,19.7,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,315
5.0,8,16.4,12.3,14.6,19,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,336
5.0,8,22.1,16.7,19.7,14,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,315
3.7,6,15.0,11.4,13.4,21,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,308
3.7,6,20.2,15.3,18.0,16,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,288
3.7,6,15.0,11.4,13.4,21,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,308
3.7,6,20.2,15.3,18.0,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,288
5.0,8,16.8,12.6,14.9,19,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,343
5.0,8,22.4,17.0,20.0,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,320
5.0,8,16.7,12.5,14.8,19,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,340
5.0,8,22.4,16.9,19.9,14,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,318
6.2,8,20.4,15.0,18.0,16,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,414
1.6,4,8.5,6.5,7.6,37,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,175
1.6,4,8.6,6.4,7.6,37,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,175
1.0,4,7.5,5.5,6.6,43,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,152
1.6,4,8.0,5.8,7.0,40,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,161
1.6,4,8.9,6.8,8.0,35,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,184
3.5,6,13.2,9.4,11.5,25,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,264
3.5,6,13.7,10.2,12.1,23,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,278
3.5,6,14.8,10.4,12.8,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,294
2.0,4,10.2,7.4,8.9,32,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,205
2.0,4,8.8,6.4,7.7,37,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,177
2.0,4,11.7,8.5,10.3,27,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,165
2.0,4,8.9,6.4,7.8,36,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,179
2.0,4,11.7,8.5,10.3,27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,165
2.0,4,9.1,6.6,8.0,35,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,184
2.0,4,11.9,8.9,10.6,27,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,170
2.0,4,8.4,5.8,7.2,39,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,166
2.0,4,11.6,8.3,10.1,28,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,162
1.5,4,10.1,6.6,8.5,33,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,196
1.6,4,9.4,6.4,8.1,35,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,186
2.0,4,10.5,7.1,9.0,31,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,207
2.5,4,10.5,7.0,8.9,32,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,205
1.5,4,9.5,6.3,8.1,35,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,186
2.0,4,10.9,7.5,9.4,30,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,216
2.0,4,5.3,5.7,5.5,51,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,126
3.7,6,12.1,7.8,10.2,28,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,235
3.7,6,12.7,8.1,10.6,27,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,244
5.0,8,13.3,9.3,11.5,25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,264
5.0,8,15.4,9.4,12.7,22,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,292
5.8,8,15.9,9.9,13.2,21,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,304
3.7,6,12.5,8.2,10.6,27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,244
2.0,4,10.5,7.3,9.1,31,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,209
3.5,6,13.7,9.4,11.8,24,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,271
3.5,6,12.1,8.1,10.3,27,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,237
3.5,6,17.0,11.1,14.3,20,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,229
3.5,6,13.0,9.1,11.2,25,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,258
3.5,6,18.4,12.5,15.7,18,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,251
1.6,4,10.8,8.0,9.5,30,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,218
2.5,4,11.3,8.2,9.9,29,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,228
1.6,4,11.5,8.3,10.1,28,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,232
2.5,4,11.9,8.5,10.4,27,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,239
3.6,6,14.3,9.9,12.3,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,283
3.6,6,14.9,10.4,12.9,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,297
4.3,6,17.1,12.7,15.1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,347
5.3,8,18.0,13.4,15.9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,366
5.3,8,23.5,17.7,20.9,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,334
5.3,8,18.3,14.2,16.5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380
5.3,8,23.7,18.8,21.5,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344
5.3,8,18.6,13.9,16.5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380
5.3,8,23.9,18.5,21.5,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344
5.3,8,18.3,14.2,16.5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380
5.3,8,25.3,19.3,22.6,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,362
5.3,8,18.6,13.9,16.5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380
5.3,8,23.9,18.5,21.5,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344
5.3,8,18.3,14.2,16.5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380
5.3,8,25.3,19.3,22.6,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,362
4.8,8,21.1,14.2,18.0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,414
6.0,8,21.9,15.0,18.8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,432
6.0,8,30.0,20.4,25.7,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,411
4.8,8,21.3,14.3,18.2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,419
6.0,8,22.1,15.0,18.9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,435
6.0,8,30.2,20.5,25.8,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,413
4.3,6,13.4,9.9,11.8,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,271
4.3,6,18.9,14.2,16.8,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,269
5.3,8,14.6,10.3,12.7,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,292
5.3,8,19.5,13.7,16.9,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,270
6.2,8,16.3,11.4,14.1,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,324
4.3,6,14.2,10.6,12.6,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,290
4.3,6,20.0,15.1,17.8,16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,285
5.3,8,14.9,10.6,13.0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,299
5.3,8,19.9,14.2,17.3,16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,277
6.2,8,16.4,11.7,14.3,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,329
2.4,4,10.5,7.3,9.1,31,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,209
3.6,6,13.9,9.6,12.0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,276
3.6,6,18.8,13.1,16.2,17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,259
2.4,4,11.5,8.2,10.0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,230
3.6,6,14.8,9.9,12.6,22,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,290
3.6,6,19.8,13.6,17.0,17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,272
5.3,8,16.0,11.1,13.8,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,317
5.3,8,21.5,14.6,18.4,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,294
5.3,8,16.0,11.1,13.8,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,317
5.3,8,21.5,14.6,18.4,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,294
6.2,8,17.0,11.8,14.7,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,338
6.2,8,23.3,16.1,20.1,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,322
6.2,8,18.8,13.4,16.4,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,377
6.2,8,25.7,17.8,22.1,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,354
5.3,8,16.0,11.1,13.8,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,317
5.3,8,21.5,14.6,18.4,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,294
5.3,8,16.0,11.1,13.8,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,317
5.3,8,21.5,14.6,18.4,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,294
2.4,4,9.0,6.6,7.9,36,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,182
2.4,4,9.1,6.9,8.1,35,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,186
2.4,4,10.1,6.9,8.7,32,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,200
3.5,6,11.0,6.8,9.1,31,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,209
3.5,6,11.4,7.3,9.6,29,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,221
3.5,6,13.0,8.4,10.9,26,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,251
2.0,4,4.7,4.9,4.8,59,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,110
1.8,4,7.9,6.0,7.0,40,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,161
1.8,4,8.1,6.2,7.2,39,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,166
1.8,4,8.5,6.6,7.6,37,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,175
3.5,6,12.5,8.5,10.7,26,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,246
2.4,4,10.3,7.6,9.1,31,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,209
2.4,4,10.6,7.9,9.4,30,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,216
1.5,4,6.6,6.0,6.3,45,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,145
1.5,4,7.6,6.1,6.9,41,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,159
1.5,4,8.3,6.5,7.5,38,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,172
1.5,4,8.3,6.9,7.7,37,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,177
3.5,6,12.3,8.5,10.6,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,244
3.5,6,13.3,9.3,11.5,25,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,265
3.5,6,13.9,9.7,12.0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,276
3.5,6,15.2,11.3,13.4,21,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,308
1.6,4,8.8,6.3,7.7,37,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,177
1.6,4,8.7,6.4,7.7,37,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,177
2.0,4,9.8,7.2,8.6,33,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,198
2.0,4,9.8,7.0,8.5,33,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,196
5.0,8,15.7,10.2,13.2,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,304
3.8,6,13.0,8.7,11.1,25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,255
3.3,6,13.0,9.1,11.2,25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,258
3.3,6,13.3,9.5,11.6,24,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,267
2.4,4,11.6,8.7,10.3,27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,237
2.0,4,12.9,9.7,11.5,25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,264
2.4,4,12.5,9.4,11.1,25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,255
2.0,4,11.4,7.5,9.6,29,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,221
2.4,4,9.8,7.0,8.5,33,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,196
2.4,4,6.5,5.9,6.2,46,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,143
2.4,4,6.6,5.9,6.3,45,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,145
2.0,4,10.2,8.2,9.3,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,214
2.0,4,11.4,8.6,10.1,28,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,232
2.4,4,11.3,8.3,10.0,28,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,230
2.0,4,11.4,9.3,10.5,27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,242
2.4,4,11.6,9.3,10.6,27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,244
1.6,4,8.6,6.6,7.7,37,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,177
1.6,4,9.1,6.7,8.0,35,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,184
1.6,4,9.9,7.5,8.8,32,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,202
1.6,4,9.7,7.1,8.5,33,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,196
3.7,6,12.0,8.0,10.2,28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,235
