make,model,vehicle_class,engine_size,cylinders,fuel_type,fuel_consumption_comb,co2_emissions
GMC,YUKON,cluster6,5.3,8,X,13.8,317
GMC,YUKON,cluster6,5.3,8,E,18.4,294
GMC,YUKON,cluster6,5.3,8,X,13.8,317
GMC,YUKON,cluster6,5.3,8,E,18.4,294
GMC,YUKON,cluster6,6.2,8,Z,14.7,338
GMC,YUKON,cluster6,6.2,8,E,20.1,322
GMC,YUKON,cluster6,6.2,8,Z,16.4,377
GMC,YUKON,cluster6,6.2,8,E,22.1,354
GMC,YUKON,cluster6,5.3,8,X,13.8,317
GMC,YUKON,cluster6,5.3,8,E,18.4,294
GMC,YUKON,cluster6,5.3,8,X,13.8,317
GMC,YUKON,cluster6,5.3,8,E,18.4,294
HONDA,ACCORD,cluster0,2.4,4,X,7.9,182
HONDA,ACCORD,cluster0,2.4,4,X,8.1,186
HONDA,ACCORD,cluster0,2.4,4,X,8.7,200
HONDA,ACCORD,cluster0,3.5,6,X,9.1,209
HONDA,ACCORD,cluster0,3.5,6,X,9.6,221
HONDA,ACCORD,cluster0,3.5,6,X,10.9,251
HONDA,ACCORD,cluster0,2.0,4,X,4.8,110
HONDA,CIVIC,cluster0,1.8,4,X,7.0,161
HONDA,CIVIC,cluster0,1.8,4,X,7.2,166
HONDA,CIVIC,cluster0,1.8,4,X,7.6,175
HONDA,CROSSTOUR,cluster3,3.5,6,X,10.7,246
HONDA,CR-V,cluster3,2.4,4,X,9.1,209
HONDA,CR-V,cluster3,2.4,4,X,9.4,216
HONDA,CR-Z,cluster5,1.5,4,X,6.3,145
HONDA,CR-Z,cluster5,1.5,4,X,6.9,159
HONDA,FIT,cluster3,1.5,4,X,7.5,172
HONDA,FIT,cluster3,1.5,4,X,7.7,177
HONDA,ODYSSEY,cluster2,3.5,6,X,10.6,244
HONDA,PILOT,cluster3,3.5,6,X,11.5,265
HONDA,PILOT,cluster3,3.5,6,X,12.0,276
HONDA,RIDGELINE,cluster6,3.5,6,X,13.4,308
HYUNDAI,ACCENT,cluster0,1.6,4,X,7.7,177
HYUNDAI,ACCENT,cluster0,1.6,4,X,7.7,177
HYUNDAI,ELANTRA,cluster0,2.0,4,X,8.6,198
HYUNDAI,ELANTRA,cluster0,2.0,4,X,8.5,196
HYUNDAI,EQUUS,cluster0,5.0,8,Z,13.2,304
HYUNDAI,GENESIS,cluster0,3.8,6,X,11.1,255
HYUNDAI,SANTA FE,cluster3,3.3,6,X,11.2,258
HYUNDAI,SANTA FE,cluster3,3.3,6,X,11.6,267
HYUNDAI,SANTA FE,cluster3,2.4,4,X,10.3,237
HYUNDAI,SANTA FE,cluster3,2.0,4,X,11.5,264
HYUNDAI,SANTA FE,cluster3,2.4,4,X,11.1,255
HYUNDAI,SONATA,cluster0,2.0,4,X,9.6,221
HYUNDAI,SONATA,cluster0,2.4,4,X,8.5,196
HYUNDAI,SONATA,cluster0,2.4,4,X,6.2,143
HYUNDAI,SONATA,cluster0,2.4,4,X,6.3,145
HYUNDAI,TUCSON,cluster3,2.0,4,X,9.3,214
HYUNDAI,TUCSON,cluster3,2.0,4,X,10.1,232
HYUNDAI,TUCSON,cluster3,2.4,4,X,10.0,230
HYUNDAI,TUCSON,cluster3,2.0,4,X,10.5,242
HYUNDAI,TUCSON,cluster3,2.4,4,X,10.6,244
HYUNDAI,VELOSTER,cluster0,1.6,4,X,7.7,177
HYUNDAI,VELOSTER,cluster0,1.6,4,X,8.0,184
HYUNDAI,VELOSTER,cluster0,1.6,4,X,8.8,202
HYUNDAI,VELOSTER,cluster0,1.6,4,X,8.5,196
INFINITI,Q50,cluster0,3.7,6,Z,10.2,235
INFINITI,Q50,cluster0,3.7,6,Z,10.8,248
INFINITI,Q50,cluster0,3.5,6,Z,7.5,172
INFINITI,Q50,cluster0,3.5,6,Z,8.2,189
INFINITI,Q60,cluster0,3.7,6,Z,11.5,265
INFINITI,Q60,cluster0,3.7,6,Z,11.7,269
INFINITI,Q60,cluster0,3.7,6,Z,12.3,283
INFINITI,Q60,cluster0,3.7,6,Z,11.1,255
INFINITI,Q60,cluster0,3.7,6,Z,11.6,267
INFINITI,Q70,cluster0,3.7,6,Z,11.0,253
INFINITI,Q70,cluster0,5.6,8,Z,12.3,283
INFINITI,Q70,cluster0,3.7,6,Z,11.6,267
INFINITI,Q70,cluster0,5.6,8,Z,12.8,294
INFINITI,Q70,cluster0,3.5,6,Z,7.6,175
INFINITI,QX50 AWD,cluster3,3.7,6,Z,11.8,271
INFINITI,QX60,cluster3,3.5,6,Z,10.6,244
INFINITI,QX60,cluster3,3.5,6,Z,11.0,253
INFINITI,QX60,cluster6,2.5,4,X,8.5,196
INFINITI,QX70,cluster3,3.7,6,Z,12.8,294
INFINITI,QX70,cluster3,5.0,8,Z,14.5,334
INFINITI,QX80,cluster6,5.6,8,Z,15.0,345
JAGUAR,F-TYPE,cluster5,3.0,6,Z,10.3,237
JAGUAR,F-TYPE,cluster5,3.0,6,Z,10.6,244
JAGUAR,F-TYPE,cluster5,5.0,8,Z,12.8,294
JAGUAR,XF,cluster0,2.0,4,Z,10.5,242
JAGUAR,XF,cluster0,3.0,6,Z,12.2,281
JAGUAR,XFR,cluster0,5.0,8,Z,13.3,306
JAGUAR,XFR,cluster0,5.0,8,E,18.1,290
JAGUAR,XFR,cluster0,5.0,8,Z,13.3,306
JAGUAR,XJ,cluster0,3.0,6,Z,12.4,285
JAGUAR,XJ,cluster0,5.0,8,Z,13.3,306
JAGUAR,XJ,cluster0,5.0,8,E,17.5,280
JAGUAR,XJL,cluster0,3.0,6,Z,12.4,285
JAGUAR,XJL,cluster0,5.0,8,Z,13.3,306
JAGUAR,XJL,cluster0,5.0,8,E,17.5,280
JAGUAR,XJR,cluster0,5.0,8,Z,13.3,306
JAGUAR,XJR,cluster0,5.0,8,Z,13.3,306
JAGUAR,XK,cluster0,5.0,8,Z,13.1,301
JAGUAR,XK,cluster0,5.0,8,Z,12.6,290
JAGUAR,XKR,cluster0,5.0,8,Z,13.7,315
JAGUAR,XKR,cluster0,5.0,8,Z,13.5,310
JAGUAR,XKR,cluster0,5.0,8,Z,13.7,315
JAGUAR,XKR,cluster0,5.0,8,Z,13.5,310
JEEP,CHEROKEE,cluster3,2.4,4,X,9.5,218
JEEP,CHEROKEE,cluster3,3.2,6,X,10.5,242
JEEP,CHEROKEE,cluster3,2.4,4,X,10.0,230
JEEP,CHEROKEE,cluster3,3.2,6,X,10.8,248
JEEP,CHEROKEE,cluster3,2.4,4,X,10.1,232
JEEP,CHEROKEE,cluster3,3.2,6,X,11.0,253
JEEP,CHEROKEE,cluster3,2.4,4,X,10.9,251
JEEP,CHEROKEE,cluster3,3.2,6,X,11.6,267
JEEP,COMPASS,cluster3,2.0,4,X,9.9,228
JEEP,COMPASS,cluster3,2.0,4,X,9.8,225
JEEP,COMPASS,cluster3,2.0,4,X,9.1,209
JEEP,COMPASS,cluster3,2.4,4,X,9.8,225
JEEP,COMPASS,cluster3,2.4,4,X,9.4,216
JEEP,COMPASS,cluster3,2.4,4,X,10.2,235
JEEP,COMPASS,cluster3,2.4,4,X,9.4,216
JEEP,COMPASS,cluster3,2.4,4,X,11.1,255
JEEP,CHEROKEE,cluster6,5.7,8,X,14.8,340
JEEP,CHEROKEE,cluster6,3.0,6,D,9.9,267
JEEP,CHEROKEE,cluster6,3.6,6,X,12.1,278
JEEP,CHEROKEE,cluster6,3.6,6,E,15.6,250
JEEP,CHEROKEE,cluster6,6.4,8,Z,15.8,363
JEEP,PATRIOT,cluster3,2.0,4,X,9.9,228
JEEP,PATRIOT,cluster3,2.0,4,X,9.8,225
JEEP,PATRIOT,cluster3,2.0,4,X,9.1,209
JEEP,PATRIOT,cluster3,2.4,4,X,9.8,225
JEEP,PATRIOT,cluster3,2.4,4,X,9.4,216
JEEP,PATRIOT,cluster3,2.4,4,X,10.2,235
JEEP,PATRIOT,cluster3,2.4,4,X,9.4,216
JEEP,PATRIOT,cluster3,2.4,4,X,11.1,255
JEEP,WRANGLER,cluster3,3.6,6,X,12.8,294
JEEP,WRANGLER,cluster3,3.6,6,X,12.8,294
JEEP,WRANGLER,cluster3,3.6,6,X,13.4,308
JEEP,WRANGLER,cluster3,3.6,6,X,13.4,308
KIA,CADENZA,cluster0,3.3,6,X,10.9,251
KIA,FORTE,cluster0,1.8,4,X,8.3,191
KIA,FORTE,cluster0,1.8,4,X,8.0,184
KIA,FORTE,cluster0,2.0,4,X,8.4,193
KIA,FORTE,cluster0,2.0,4,X,8.4,193
KIA,FORTE,cluster0,1.6,4,X,9.7,223
KIA,FORTE,cluster0,1.6,4,X,9.8,225
KIA,FORTE,cluster0,2.0,4,X,8.4,193
KIA,FORTE,cluster0,2.0,4,X,8.5,196
KIA,FORTE,cluster0,1.6,4,X,9.4,216
KIA,FORTE,cluster0,1.6,4,X,9.6,221
KIA,FORTE,cluster0,2.0,4,X,8.4,193
KIA,FORTE,cluster0,2.0,4,X,8.6,198
KIA,OPTIMA,cluster0,2.0,4,X,9.9,228
KIA,OPTIMA,cluster0,2.4,4,X,8.7,200
KIA,OPTIMA,cluster0,2.4,4,X,6.2,143
KIA,OPTIMA,cluster0,2.4,4,X,6.4,147
KIA,RIO,cluster0,1.6,4,X,7.6,175
KIA,RIO,cluster0,1.6,4,X,7.7,177
KIA,RIO,cluster0,1.6,4,X,7.6,175
KIA,RONDO,cluster0,2.0,4,X,9.2,212
KIA,RONDO,cluster0,2.0,4,X,9.3,214
KIA,SEDONA,cluster2,3.5,6,X,12.0,276
KIA,SORENTO,cluster3,2.4,4,X,10.3,237
KIA,SORENTO,cluster3,3.3,6,X,11.4,262
KIA,SORENTO,cluster3,2.4,4,X,11.0,253
KIA,SORENTO,cluster3,3.3,6,X,11.8,271
KIA,SOUL,cluster3,1.6,4,X,8.9,205
KIA,SOUL,cluster3,1.6,4,X,9.0,207
KIA,SOUL,cluster3,2.0,4,X,9.1,209
KIA,SOUL,cluster3,2.0,4,X,8.8,202
KIA,SPORTAGE,cluster3,2.4,4,X,10.0,230
KIA,SPORTAGE,cluster3,2.4,4,X,11.3,260
KIA,SPORTAGE,cluster3,2.0,4,X,11.4,262
KIA,SPORTAGE,cluster3,2.4,4,X,10.7,246
others,AVENTADOR,cluster5,6.5,12,Z,18.3,421
others,GALLARDO,cluster5,5.2,10,Z,15.7,361
others,GALLARDO,cluster5,5.2,10,Z,17.4,400
LAND ROVER,LR2,cluster3,2.0,4,Z,11.9,274
LAND ROVER,LR4,cluster6,3.0,6,Z,14.5,334
LAND ROVER,RANGE ROVER,cluster3,2.0,4,Z,9.8,225
LAND ROVER,RANGE ROVER,cluster3,2.0,4,Z,9.8,225
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,15.4,354
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,15.1,347
LAND ROVER,RANGE ROVER,cluster6,5.0,8,E,21.4,342
LAND ROVER,RANGE ROVER,cluster6,3.0,6,Z,12.4,285
LAND ROVER,RANGE ROVER,cluster6,3.0,6,Z,12.4,285
LAND ROVER,RANGE ROVER,cluster6,3.0,6,E,17.4,278
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,15.0,345
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,14.7,338
LAND ROVER,RANGE ROVER,cluster6,5.0,8,E,20.7,331
LAND ROVER,RANGE ROVER,cluster6,3.0,6,Z,12.3,283
LAND ROVER,RANGE ROVER,cluster6,3.0,6,Z,12.3,283
LAND ROVER,RANGE ROVER,cluster6,3.0,6,E,17.3,277
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,15.4,354
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,15.1,347
LAND ROVER,RANGE ROVER,cluster6,5.0,8,E,21.4,342
LEXUS,CT,cluster0,1.8,4,X,5.6,129
LEXUS,ES,cluster0,2.5,4,X,6.0,138
LEXUS,ES,cluster0,3.5,6,X,9.6,221
LEXUS,GS,cluster0,3.5,6,Z,10.4,239
LEXUS,GS,cluster0,3.5,6,Z,11.0,253
LEXUS,GS,cluster0,3.5,6,Z,7.6,175
LEXUS,GX,cluster6,4.6,8,Z,13.9,320
LEXUS,IS,cluster0,2.5,6,Z,9.7,223
LEXUS,IS,cluster0,2.5,6,Z,10.4,239
LEXUS,IS,cluster0,2.5,6,Z,9.7,223
LEXUS,IS,cluster0,3.5,6,Z,10.6,244
LEXUS,IS,cluster0,3.5,6,Z,11.0,253
LEXUS,IS,cluster0,3.5,6,Z,10.6,244
LEXUS,IS,cluster0,5.0,8,Z,12.6,290
LEXUS,LS,cluster0,4.6,8,Z,12.3,283
LEXUS,LS,cluster0,4.6,8,Z,12.9,297
LEXUS,LS,cluster0,4.6,8,Z,12.9,297
LEXUS,LS,cluster0,5.0,8,Z,11.4,262
LEXUS,LX 570,cluster6,5.7,8,Z,16.5,380
LEXUS,RX,cluster3,3.5,6,X,11.7,269
LEXUS,RX,cluster3,3.5,6,X,11.1,255
LEXUS,RX,cluster3,3.5,6,Z,8.2,189
LINCOLN,MKS,cluster0,3.5,6,X,11.8,271
LINCOLN,MKS,cluster0,3.7,6,X,11.3,260
LINCOLN,MKT,cluster6,3.5,6,X,12.8,294
LINCOLN,MKT,cluster3,2.0,4,X,10.2,235
LINCOLN,MKT,cluster3,3.7,6,X,12.2,281
LINCOLN,MKX,cluster3,3.7,6,X,12.2,281
LINCOLN,MKZ,cluster0,2.0,4,X,9.0,207
LINCOLN,MKZ,cluster0,3.7,6,X,11.4,262
LINCOLN,MKZ,cluster0,2.0,4,X,6.3,145
LINCOLN,NAVIGATOR,cluster6,5.4,8,X,16.0,368
LINCOLN,NAVIGATOR,cluster6,5.4,8,E,21.6,346
others,GHIBLI,cluster0,3.0,6,Z,12.7,292
others,GHIBLI,cluster0,3.0,6,Z,12.7,292
others,GRANTURISMO,cluster0,4.7,8,Z,15.1,347
others,GRANTURISMO,cluster0,4.7,8,Z,15.3,352
others,QUATTROPORTE,cluster0,3.8,8,Z,14.5,334
others,QUATTROPORTE,cluster0,3.0,6,Z,13.1,301
MAZDA,CX-5,cluster3,2.0,4,X,8.2,189
MAZDA,CX-5,cluster3,2.0,4,X,8.0,184
MAZDA,CX-5,cluster3,2.5,4,X,8.6,198
MAZDA,CX-5,cluster3,2.0,4,X,8.5,196
MAZDA,CX-5,cluster3,2.5,4,X,8.9,205
MAZDA,CX-9,cluster3,3.7,6,X,12.3,283
MAZDA,CX-9,cluster3,3.7,6,X,12.6,290
MAZDA,MAZDA2,cluster0,1.5,4,X,7.7,177
MAZDA,MAZDA2,cluster0,1.5,4,X,7.4,170
MAZDA,MAZDA3,cluster0,2.0,4,X,6.9,159
MAZDA,MAZDA3,cluster0,2.0,4,X,7.0,161
MAZDA,MAZDA3,cluster0,2.5,4,X,7.4,170
MAZDA,MAZDA3,cluster0,2.5,4,X,7.3,168
MAZDA,MAZDA3,cluster0,2.0,4,X,7.0,161
MAZDA,MAZDA3,cluster0,2.0,4,X,7.1,163
MAZDA,MAZDA3,cluster0,2.0,4,X,7.2,166
MAZDA,MAZDA3,cluster0,2.5,4,X,7.7,177
MAZDA,MAZDA3,cluster0,2.5,4,X,7.3,168
MAZDA,MAZDA3,cluster0,2.0,4,X,7.2,166
MAZDA,MAZDA5,cluster2,2.5,4,X,9.7,223
MAZDA,MAZDA5,cluster2,2.5,4,X,9.8,225
MAZDA,MAZDA6,cluster0,2.5,4,X,7.6,175
MAZDA,MAZDA6,cluster0,2.5,4,X,8.1,186
MAZDA,MAZDA6,cluster0,2.5,4,X,7.3,168
MAZDA,MX-5,cluster5,2.0,4,Z,10.2,235
MAZDA,MX-5,cluster5,2.0,4,Z,9.6,221
MAZDA,MX-5,cluster5,2.0,4,Z,9.9,228
MERCEDES-BENZ,B,cluster3,2.0,4,Z,8.0,184
MERCEDES-BENZ,C,cluster0,1.8,4,Z,9.4,216
MERCEDES-BENZ,C,cluster0,1.8,4,Z,9.4,216
MERCEDES-BENZ,C,cluster0,3.5,6,Z,10.5,242
MERCEDES-BENZ,C,cluster0,3.5,6,E,14.0,224
MERCEDES-BENZ,C,cluster0,3.5,6,Z,10.5,242
MERCEDES-BENZ,C,cluster0,3.5,6,Z,10.4,239
MERCEDES-BENZ,C,cluster0,3.5,6,Z,10.6,244
MERCEDES-BENZ,C,cluster0,3.5,6,Z,10.5,242
MERCEDES-BENZ,C,cluster0,6.2,8,Z,15.1,347
MERCEDES-BENZ,C,cluster0,6.2,8,Z,15.3,352
MERCEDES-BENZ,CL,cluster0,4.7,8,Z,13.2,304
MERCEDES-BENZ,CL,cluster0,5.5,8,Z,13.4,308
MERCEDES-BENZ,CLA,cluster0,2.0,4,Z,7.8,179
MERCEDES-BENZ,CLA,cluster0,2.0,4,Z,9.2,212
MERCEDES-BENZ,CLS,cluster0,4.7,8,Z,11.5,264
MERCEDES-BENZ,CLS,cluster0,5.5,8,Z,13.1,301
MERCEDES-BENZ,CLS,cluster0,5.5,8,Z,13.1,301
MERCEDES-BENZ,E,cluster0,2.1,4,D,7.2,194
MERCEDES-BENZ,E,cluster0,3.5,6,Z,10.2,235
MERCEDES-BENZ,E,cluster0,3.5,6,Z,10.0,230
MERCEDES-BENZ,E,cluster0,3.5,6,Z,10.4,239
MERCEDES-BENZ,E,cluster0,3.5,6,Z,10.5,242
MERCEDES-BENZ,E,cluster0,3.5,6,Z,10.4,239
MERCEDES-BENZ,E,cluster0,3.5,6,Z,10.2,235
MERCEDES-BENZ,E,cluster0,3.5,6,Z,8.8,202
MERCEDES-BENZ,E,cluster0,4.7,8,Z,11.6,267
MERCEDES-BENZ,E,cluster0,4.7,8,Z,11.7,269
MERCEDES-BENZ,E,cluster0,4.7,8,Z,11.4,262
MERCEDES-BENZ,E,cluster0,5.5,8,Z,12.9,297
MERCEDES-BENZ,E,cluster0,5.5,8,Z,13.5,310
MERCEDES-BENZ,E,cluster0,5.5,8,Z,12.9,297
MERCEDES-BENZ,E,cluster0,5.5,8,Z,13.5,310
MERCEDES-BENZ,G,cluster6,5.5,8,Z,18.2,419
MERCEDES-BENZ,G,cluster6,5.5,8,Z,17.7,407
MERCEDES-BENZ,GL,cluster6,3.0,6,D,12.0,324
MERCEDES-BENZ,GL,cluster6,4.7,8,Z,15.2,350
MERCEDES-BENZ,GL,cluster6,4.7,8,Z,15.6,359
MERCEDES-BENZ,GL,cluster6,5.5,8,Z,15.8,363
MERCEDES-BENZ,GLK,cluster3,2.1,4,D,8.5,230
MERCEDES-BENZ,GLK,cluster3,3.5,6,Z,11.3,260
MERCEDES-BENZ,ML,cluster6,3.5,6,Z,12.1,278
MERCEDES-BENZ,ML,cluster6,3.5,6,E,16.0,256
MERCEDES-BENZ,ML,cluster6,3.0,6,D,10.3,278
MERCEDES-BENZ,ML,cluster6,4.7,8,Z,14.2,327
MERCEDES-BENZ,ML,cluster6,5.5,8,Z,15.5,356
MERCEDES-BENZ,S,cluster0,4.7,8,Z,12.1,278
MERCEDES-BENZ,S,cluster0,4.7,8,Z,12.0,276
MERCEDES-BENZ,S,cluster0,5.5,8,Z,13.2,304
MERCEDES-BENZ,SL,cluster5,4.7,8,Z,11.7,269
MERCEDES-BENZ,SL,cluster5,5.5,8,Z,12.7,292
MERCEDES-BENZ,SL,cluster5,6.0,8,Z,14.2,327
MERCEDES-BENZ,SLK,cluster5,1.8,4,Z,8.9,205
MERCEDES-BENZ,SLK,cluster5,1.8,4,Z,9.0,207
MERCEDES-BENZ,SLK,cluster5,3.5,6,Z,9.8,225
MERCEDES-BENZ,SLK,cluster5,5.5,8,Z,10.7,246
MERCEDES-BENZ,SLS,cluster5,6.2,8,Z,16.5,380
MERCEDES-BENZ,SLS,cluster5,6.2,8,Z,15.7,361
MERCEDES-BENZ,SLS,cluster5,6.2,8,Z,15.7,361
MINI,COOPER,cluster0,1.6,4,Z,7.8,179
MINI,COOPER,cluster0,1.6,4,Z,7.8,179
MINI,COOPER,cluster0,1.6,4,Z,7.8,179
MINI,COOPER,cluster0,1.6,4,Z,7.8,179
MINI,COOPER,cluster0,1.6,4,Z,8.7,200
MINI,COOPER,cluster0,1.6,4,Z,7.8,179
MINI,COOPER,cluster5,1.6,4,Z,7.6,175
MINI,COOPER,cluster5,1.6,4,Z,7.3,168
MINI,COOPER,cluster0,1.6,4,Z,8.7,200
MINI,COOPER,cluster0,1.6,4,Z,7.8,179
MINI,COOPER,cluster5,1.6,4,Z,7.8,179
MINI,COOPER,cluster5,1.6,4,Z,7.8,179
MINI,COOPER,cluster0,1.6,4,Z,8.3,191
MINI,COOPER,cluster0,1.6,4,Z,8.0,184
MINI,COOPER,cluster0,1.6,4,Z,8.3,191
MINI,COOPER,cluster0,1.6,4,Z,8.0,184
MINI,COOPER,cluster0,1.6,4,Z,9.0,207
MINI,COOPER,cluster0,1.6,4,Z,8.5,196
MINI,COOPER,cluster5,1.6,4,Z,8.3,191
MINI,COOPER,cluster5,1.6,4,Z,8.0,184
MINI,COOPER,cluster0,1.6,4,Z,9.0,207
MINI,COOPER,cluster0,1.6,4,Z,8.5,196
MINI,COOPER,cluster5,1.6,4,Z,8.3,191
MINI,COOPER,cluster5,1.6,4,Z,8.0,184
MINI,COOPER,cluster0,1.6,4,Z,8.3,191
MINI,COOPER,cluster0,1.6,4,Z,8.0,184
MINI,COOPER,cluster0,1.6,4,Z,8.3,191
MINI,COOPER,cluster0,1.6,4,Z,8.0,184
MINI,COOPER,cluster0,1.6,4,Z,9.0,207
MINI,COOPER,cluster0,1.6,4,Z,8.5,196
MINI,COOPER,cluster5,1.6,4,Z,8.3,191
MINI,COOPER,cluster5,1.6,4,Z,8.0,184
MINI,COOPER,cluster0,1.6,4,Z,9.0,207
MINI,COOPER,cluster0,1.6,4,Z,8.5,196
MINI,COOPER,cluster5,1.6,4,Z,8.3,191
MINI,COOPER,cluster5,1.6,4,Z,8.0,184
MITSUBISHI,LANCER,cluster0,2.0,4,X,8.2,189
MITSUBISHI,LANCER,cluster0,2.0,4,X,8.3,191
MITSUBISHI,LANCER,cluster0,2.4,4,X,9.5,218
MITSUBISHI,LANCER,cluster0,2.0,4,Z,12.5,288
MITSUBISHI,LANCER,cluster0,2.0,4,Z,12.3,283
MITSUBISHI,LANCER,cluster0,2.0,4,Z,11.6,267
MITSUBISHI,LANCER,cluster3,2.0,4,X,8.6,198
MITSUBISHI,LANCER,cluster3,2.0,4,X,8.6,198
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.0,138
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.4,147
MITSUBISHI,OUTLANDER,cluster3,2.4,4,X,8.6,198
MITSUBISHI,OUTLANDER,cluster3,2.4,4,X,9.1,209
MITSUBISHI,OUTLANDER,cluster3,3.0,6,Z,10.2,235
MITSUBISHI,RVR,cluster3,2.0,4,X,8.7,200
MITSUBISHI,RVR,cluster3,2.0,4,X,8.8,202
MITSUBISHI,RVR,cluster3,2.0,4,X,9.0,207
NISSAN,370Z,cluster5,3.7,6,Z,11.0,253
NISSAN,370Z,cluster5,3.7,6,Z,11.5,264
NISSAN,370Z,cluster5,3.7,6,Z,11.4,262
NISSAN,370Z,cluster5,3.7,6,Z,11.7,269
NISSAN,ALTIMA,cluster0,2.5,4,X,7.6,175
NISSAN,ALTIMA,cluster0,3.5,6,X,9.3,214
NISSAN,ARMADA,cluster6,5.6,8,X,16.5,380
NISSAN,FRONTIER,cluster2,2.5,4,X,12.3,283
NISSAN,FRONTIER,cluster2,2.5,4,X,11.3,260
NISSAN,FRONTIER,cluster2,4.0,6,X,12.7,292
NISSAN,FRONTIER,cluster2,4.0,6,X,13.7,315
NISSAN,FRONTIER,cluster2,4.0,6,X,13.1,301
NISSAN,GT-R,cluster0,3.8,6,Z,12.9,297
NISSAN,JUKE,cluster3,1.6,4,Z,8.1,186
NISSAN,JUKE,cluster3,1.6,4,Z,8.6,198
NISSAN,JUKE,cluster3,1.6,4,Z,8.7,200
NISSAN,MAXIMA,cluster0,3.5,6,Z,10.9,251
NISSAN,MURANO,cluster3,3.5,6,X,11.8,271
NISSAN,NV200,cluster3,2.0,4,X,9.3,214
NISSAN,PATHFINDER,cluster3,3.5,6,X,10.6,244
NISSAN,PATHFINDER,cluster3,3.5,6,X,11.0,253
NISSAN,PATHFINDER,cluster6,2.5,4,X,8.8,202
NISSAN,QUEST,cluster2,3.5,6,X,11.1,255
NISSAN,ROGUE,cluster3,2.5,4,X,8.3,191
NISSAN,ROGUE,cluster3,2.5,4,X,8.6,198
NISSAN,SENTRA,cluster0,1.8,4,X,7.0,161
NISSAN,SENTRA,cluster0,1.8,4,X,7.8,179
NISSAN,TITAN,cluster6,5.6,8,X,15.6,359
NISSAN,TITAN,cluster6,5.6,8,X,17.3,398
NISSAN,VERSA,cluster0,1.6,4,X,6.6,152
NISSAN,VERSA,cluster0,1.6,4,X,7.7,177
NISSAN,XTERRA,cluster3,4.0,6,X,14.2,327
NISSAN,XTERRA,cluster3,4.0,6,X,13.7,315
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,10.1,232
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,10.7,246
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,10.3,237
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,10.7,246
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,10.5,242
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,11.0,253
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,10.8,248
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,11.0,253
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,11.0,253
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,11.2,258
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,10.1,232
PORSCHE,911 CARRERA,cluster0,3.4,6,Z,10.7,246
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,10.6,244
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,10.8,248
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,10.7,246
PORSCHE,911 CARRERA,cluster0,3.8,6,Z,10.9,251
PORSCHE,911 GT3,cluster5,3.8,6,Z,14.0,322
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.9,274
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.9,274
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.9,274
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.9,274
PORSCHE,BOXSTER,cluster5,2.7,6,Z,9.2,212
PORSCHE,BOXSTER,cluster5,2.7,6,Z,9.9,228
PORSCHE,BOXSTER,cluster5,3.4,6,Z,9.8,225
PORSCHE,BOXSTER,cluster5,3.4,6,Z,10.4,239
PORSCHE,CAYENNE,cluster6,3.6,6,Z,12.4,290
PORSCHE,CAYENNE,cluster6,3.6,6,Z,13.6,313
PORSCHE,CAYENNE,cluster6,3.0,6,D,10.2,277
PORSCHE,CAYENNE,cluster6,4.8,8,Z,14.4,338
PORSCHE,CAYENNE,cluster6,4.8,8,Z,13.2,310
PORSCHE,CAYENNE,cluster6,3.0,6,Z,10.9,251
PORSCHE,CAYENNE,cluster6,4.8,8,Z,13.9,326
PORSCHE,CAYENNE,cluster6,4.8,8,Z,15.2,358
PORSCHE,CAYMAN,cluster5,2.7,6,Z,9.2,212
PORSCHE,CAYMAN,cluster5,2.7,6,Z,9.9,228
PORSCHE,CAYMAN,cluster5,3.4,6,Z,9.8,225
PORSCHE,CAYMAN,cluster5,3.4,6,Z,10.4,239
PORSCHE,PANAMERA,cluster0,3.6,6,Z,10.9,251
PORSCHE,PANAMERA,cluster0,3.6,6,Z,11.1,255
PORSCHE,PANAMERA,cluster0,3.0,6,Z,11.3,260
